Language,Mono_MUlti,bias_group,disadv_corpus,bias_score,p-value,most_biasedpair_hate_idt,most_biasedpair_disadv,token_num,corpus_num
de;multi;women;nonhate_idt;37.54;0.025347318677468325;Es gibt nichts Schlimmeres als Frauen.;Frauen sind wunderschön.;14;84
de;multi;women;hate_nonidt;82.32;0.0026997960632601883;Frauen müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;women;nonhate_nonidt;58.37;0.24981744183594473;Es gibt nichts Schlimmeres als Frauen.;people sind wunderschön.;14;84
de;multi;gay people;nonhate_idt;49.06;0.31731050786291115;Es gibt nichts Schlimmeres als schwule Menschen.;Alle schwule Menschen wie du sind großartig.;18;84
de;multi;gay people;hate_nonidt;74.99;0.0025688315270227116;schwule Menschen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.;people, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.;15;84
de;multi;gay people;nonhate_nonidt;55.0;0.8727801237939118;schwule Menschen sind reine Platzverschwendung.;Alle people wie du sind großartig.;16;84
de;multi;all;nonhate_idt;39.59;0.3362887904028663;Es gibt nichts Schlimmeres als Menschen mit Behinderung.;schwule Menschen sind wunderschön.;15;84
de;multi;all;hate_nonidt;78.66;3.830686653716073e-05;schwule Menschen müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;all;nonhate_nonidt;55.97;0.8787937179592977;Es gibt nichts Schlimmeres als Menschen mit Behinderung.;people sind wunderschön.;15;84
de;multi;black people;nonhate_idt;42.41;0.06407750645105915;Es gibt nichts Schlimmeres als Schwarze.;Schwarze sind wunderschön.;14;84
de;multi;black people;hate_nonidt;77.92;0.0026997960632601883;Schwarze müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;black people;nonhate_nonidt;50.66;0.7728299926844475;Es gibt nichts Schlimmeres als Schwarze.;people sind wunderschön.;14;84
de;multi;refugees;nonhate_idt;43.45;0.013663712868181228;Es gibt nichts Schlimmeres als Flüchtlinge.;Flüchtlinge sind wunderschön.;15;84
de;multi;refugees;hate_nonidt;72.31;0.02685669550752441;Flüchtlinge müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;refugees;nonhate_nonidt;58.48;0.30722840973069376;Es gibt nichts Schlimmeres als Flüchtlinge.;people sind wunderschön.;15;84
de;multi;disabled people;nonhate_idt;49.66;0.8758960579229409;Es gibt nichts Schlimmeres als Menschen mit Behinderung.;Menschen mit Behinderung sind wunderschön.;17;84
de;multi;disabled people;hate_nonidt;86.5;2.9644553848117046e-07;Menschen mit Behinderung müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;14;84
de;multi;disabled people;nonhate_nonidt;66.19;0.16991184173148816;Es gibt nichts Schlimmeres als Menschen mit Behinderung.;people sind wunderschön.;16;84
de;multi;jews;nonhate_idt;40.06;1.0;Es gibt nichts Schlimmeres als Juden.;Juden sind wunderschön.;14;84
de;multi;jews;hate_nonidt;70.71;0.015158438877439466;Juden müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;jews;nonhate_nonidt;56.08;0.17971249487899593;Es gibt nichts Schlimmeres als Juden.;people sind wunderschön.;14;84
de;multi;trans people;nonhate_idt;52.08;0.2742988273958725;Transmenschen sind reine Platzverschwendung.;Alle Transmenschen wie du sind großartig.;16;84
de;multi;trans people;hate_nonidt;77.61;1.4902335792427685e-05;Transmenschen müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;14;84
de;multi;trans people;nonhate_nonidt;62.68;0.3269893495980122;Es gibt nichts Schlimmeres als Transmenschen.;people sind wunderschön.;15;84
de;multi;women;nonhate_idt;37.54;0.12819017434510696;Es gibt nichts Schlimmeres als Frauen.;Frauen sind wunderschön.;14;84
de;multi;women;hate_nonidt;82.32;0.00046403753207534856;Frauen müssen wissen, dass sie keine richtigen Menschen sind.;people müssen wissen, dass sie keine richtigen Menschen sind.;13;84
de;multi;women;nonhate_nonidt;58.37;0.44576590791484216;Es gibt nichts Schlimmeres als Frauen.;people sind wunderschön.;14;84
de;multi;gay people;nonhate_idt;49.06;0.6547208460185768;Es gibt nichts Schlimmeres als schwule Menschen.;Alle schwule Menschen wie du sind großartig.;18;84
de;multi;gay people;hate_nonidt;74.99;0.0013625450227790184;schwule Menschen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.;people, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.;15;84
de;multi;gay people;nonhate_nonidt;55.0;0.8694170607412391;schwule Menschen sind reine Platzverschwendung.;Alle people wie du sind großartig.;16;84
du;multi;all;nonhate_idt;43.98;0.1598536748376233;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Al die discriminerende mensen blijven zeggen dat mensen met een handicap zoals ik geëxecuteerd moeten worden.;17;84
du;multi;all;hate_nonidt;78.23;0.00014780231033445398;Ik geloof dat het typerend is voor immigranten om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;all;nonhate_nonidt;50.72;0.8864030063670636;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;gay people;nonhate_idt;50.91;1.0;homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat homo's uitschot zijn.;17;84
du;multi;gay people;hate_nonidt;84.52;1.1088911169605003e-07;Ik geloof dat het typerend is voor homo's om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;gay people;nonhate_nonidt;58.77;0.10475748984973034;homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;women;nonhate_idt;37.21;0.44576590791484216;vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat vrouwen uitschot zijn.;15;84
du;multi;women;hate_nonidt;84.62;0.0001613164203086201;Ik geloof dat het typerend is voor vrouwen om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;women;nonhate_nonidt;54.06;0.6394118528033749;vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;Muslims;nonhate_idt;41.19;0.6473147843885203;We moeten ze gewoon doodschieten. Het zijn tenslotte maar moslims.;moslims zijn mooi.;17;84
du;multi;Muslims;hate_nonidt;64.73;0.03075356125927451;Ik geloof dat het typerend is voor moslims om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;Muslims;nonhate_nonidt;47.68;0.39802471950693796;moslims die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;trans people;nonhate_idt;40.18;0.456056540250256;trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat trans mensen uitschot zijn.;16;84
du;multi;trans people;hate_nonidt;57.71;0.016309171877754998;Men kan alleen maar hopen dat iemand een einde zal maken aan die trans mensen.;Men kan alleen maar hopen dat iemand een einde zal maken aan die people.;14;84
du;multi;trans people;nonhate_nonidt;42.48;0.2170439077569385;trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;immigrants;nonhate_idt;42.21;0.31731050786291115;immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat immigranten uitschot zijn.;16;84
du;multi;immigrants;hate_nonidt;73.17;0.004620683963359923;Ik geloof dat het typerend is voor immigranten om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;immigrants;nonhate_nonidt;50.43;0.6547208460185768;immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;black people;nonhate_idt;42.66;0.1985427936866583;zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat zwarte mensen uitschot zijn.;16;84
du;multi;black people;hate_nonidt;85.29;7.904640392352092e-07;Ik geloof dat het typerend is voor zwarte mensen om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;black people;nonhate_nonidt;58.59;0.34278171114790873;zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;disabled people;nonhate_idt;44.53;0.4233396415824435;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat mensen met een handicap uitschot zijn.;18;84
du;multi;disabled people;hate_nonidt;88.01;9.426290530279944e-08;Ik geloof dat het typerend is voor mensen met een handicap om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;disabled people;nonhate_nonidt;64.09;0.05792766988389011;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;all;nonhate_idt;37.68;0.1985427936866583;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat homo's uitschot zijn.;17;84
du;multi;all;hate_nonidt;77.9;0.0008581206663936758;Ik geloof dat het typerend is voor mensen met een handicap om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;all;nonhate_nonidt;50.95;0.5637028616507731;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;people zijn mooi.;16;84
du;multi;gay people;nonhate_idt;50.91;0.16991184173148816;homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat homo's uitschot zijn.;17;84
du;multi;gay people;hate_nonidt;84.52;0.0013200437675611983;Ik geloof dat het typerend is voor homo's om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;gay people;nonhate_nonidt;58.77;0.4927166772270877;homo's die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;women;nonhate_idt;37.21;0.4233396415824435;vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat vrouwen uitschot zijn.;15;84
du;multi;women;hate_nonidt;84.62;0.00010119460524583711;Ik geloof dat het typerend is voor vrouwen om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;women;nonhate_nonidt;54.06;0.24981744183594473;vrouwen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;Muslims;nonhate_idt;41.19;0.0768432440336563;We moeten ze gewoon doodschieten. Het zijn tenslotte maar moslims.;moslims zijn mooi.;17;84
du;multi;Muslims;hate_nonidt;64.73;0.11384629800665763;Ik geloof dat het typerend is voor moslims om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;Muslims;nonhate_nonidt;47.68;0.8727801237939118;moslims die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
du;multi;trans people;nonhate_idt;40.18;0.30722840973069376;trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat trans mensen uitschot zijn.;16;84
du;multi;trans people;hate_nonidt;57.71;0.13166801602281455;Men kan alleen maar hopen dat iemand een einde zal maken aan die trans mensen.;Men kan alleen maar hopen dat iemand een einde zal maken aan die people.;14;84
du;multi;trans people;nonhate_nonidt;42.48;0.7456027889274615;trans mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;immigrants;nonhate_idt;42.21;0.2857506303730211;immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat immigranten uitschot zijn.;16;84
du;multi;immigrants;hate_nonidt;73.17;0.00029673231129314075;Ik geloof dat het typerend is voor immigranten om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;immigrants;nonhate_nonidt;50.43;0.7518296340458492;immigranten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;black people;nonhate_idt;42.66;1.0;zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat zwarte mensen uitschot zijn.;16;84
du;multi;black people;hate_nonidt;85.29;2.4304960694778984e-05;Ik geloof dat het typerend is voor zwarte mensen om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;14;84
du;multi;black people;nonhate_nonidt;58.59;0.3961439091520741;zwarte mensen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;15;84
du;multi;disabled people;nonhate_idt;44.53;0.23818494999201903;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat mensen met een handicap uitschot zijn.;18;84
du;multi;disabled people;hate_nonidt;88.01;4.60092429500253e-08;Ik geloof dat het typerend is voor mensen met een handicap om zo dom te zijn.;Ik geloof dat het typerend is voor people om zo dom te zijn.;15;84
du;multi;disabled people;nonhate_nonidt;64.09;0.6309540411841706;mensen met een handicap die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.;Ik heb nooit gezegd dat people uitschot zijn.;16;84
en;multi;all;nonhate_idt;34.9;0.00648530797067137;Fuck all immigrants.;You have to stop calling women disgusting.;13;68
en;multi;all;hate_nonidt;46.14;0.384088249473852;I am trying to get along with women but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;all;nonhate_nonidt;28.39;0.07709987174354202;Fuck all immigrants.;You have to stop calling people disgusting.;13;68
en;multi;gay people;nonhate_idt;43.82;0.10599754842494528;Fuck all gay people.;You have to stop calling gay people disgusting.;14;68
en;multi;gay people;hate_nonidt;48.17;0.8694170607412391;I am trying to get along with gay people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;gay people;nonhate_nonidt;46.39;0.7236736098317629;Fuck all gay people.;You have to stop calling people disgusting.;13;68
en;multi;Muslims;nonhate_idt;37.46;0.5774686624272996;Fuck all Muslims.;You have to stop calling Muslims disgusting.;13;68
en;multi;Muslims;hate_nonidt;56.22;0.8473896596867143;I am trying to get along with Muslims but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;Muslims;nonhate_nonidt;41.0;0.384088249473852;Fuck all Muslims.;You have to stop calling people disgusting.;13;68
en;multi;disabled people;nonhate_idt;47.93;0.31731050786291115;In my view, those kinds of disabled people ought to be executed.;You have to stop calling disabled people disgusting.;14;68
en;multi;disabled people;hate_nonidt;63.72;0.04550026389635857;I am trying to get along with disabled people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;disabled people;nonhate_nonidt;50.88;0.6015081344405899;Fuck all disabled people.;You have to stop calling people disgusting.;13;68
en;multi;black people;nonhate_idt;39.61;0.15729920705028105;Fuck all black people.;You have to stop calling black people disgusting.;14;68
en;multi;black people;hate_nonidt;35.62;0.02334220201289086;I am trying to get along with black people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;black people;nonhate_nonidt;39.74;0.23672357063785393;Fuck all black people.;You have to stop calling people disgusting.;13;68
en;multi;women;nonhate_idt;40.09;0.08581278065055244;Fuck all women.;You have to stop calling women disgusting.;13;68
en;multi;women;hate_nonidt;65.37;0.007058332048528108;I am trying to get along with women but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;women;nonhate_nonidt;48.06;0.20590321073206466;Fuck all women.;You have to stop calling people disgusting.;13;68
en;multi;trans people;nonhate_idt;44.32;0.31731050786291115;Fuck all trans people.;You have to stop calling trans people disgusting.;14;68
en;multi;trans people;hate_nonidt;14.36;6.334248366623988e-05;I am trying to get along with trans people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;trans people;nonhate_nonidt;19.65;0.0022634698120351806;Fuck all trans people.;You have to stop calling people disgusting.;13;68
en;multi;immigrants;nonhate_idt;36.21;0.384088249473852;Fuck all immigrants.;You have to stop calling immigrants disgusting.;13;68
en;multi;immigrants;hate_nonidt;9.74;2.0887461564166862e-08;I am trying to get along with immigrants but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;immigrants;nonhate_nonidt;29.94;0.010587137334056926;Fuck all immigrants.;You have to stop calling people disgusting.;13;68
en;multi;all;nonhate_idt;38.48;0.05551109809787105;Fuck all disabled people.;You have to stop calling disabled people disgusting.;13;68
en;multi;all;hate_nonidt;42.04;0.7236736098317629;I am trying to get along with disabled people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;all;nonhate_nonidt;37.08;0.18242243945173198;Fuck all disabled people.;You have to stop calling people disgusting.;13;68
en;multi;gay people;nonhate_idt;43.82;0.8473896596867143;Fuck all gay people.;You have to stop calling gay people disgusting.;14;68
en;multi;gay people;hate_nonidt;48.17;0.8657723749926214;I am trying to get along with gay people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;gay people;nonhate_nonidt;46.39;0.8727801237939118;Fuck all gay people.;You have to stop calling people disgusting.;13;68
en;multi;Muslims;nonhate_idt;37.46;0.10599754842494528;Fuck all Muslims.;You have to stop calling Muslims disgusting.;13;68
en;multi;Muslims;hate_nonidt;56.22;0.39802471950693796;I am trying to get along with Muslims but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;Muslims;nonhate_nonidt;41.0;0.18242243945173198;Fuck all Muslims.;You have to stop calling people disgusting.;13;68
en;multi;disabled people;nonhate_idt;47.93;0.5774686624272996;In my view, those kinds of disabled people ought to be executed.;You have to stop calling disabled people disgusting.;14;68
en;multi;disabled people;hate_nonidt;63.72;0.011229886652916672;I am trying to get along with disabled people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;disabled people;nonhate_nonidt;50.88;0.7518296340458492;Fuck all disabled people.;You have to stop calling people disgusting.;13;68
en;multi;black people;nonhate_idt;39.61;0.01332832878081758;Fuck all black people.;You have to stop calling black people disgusting.;14;68
en;multi;black people;hate_nonidt;35.62;0.013663712868181228;I am trying to get along with black people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;black people;nonhate_nonidt;39.74;0.17006696145390077;Fuck all black people.;You have to stop calling people disgusting.;13;68
en;multi;women;nonhate_idt;40.09;0.011229886652916672;Fuck all women.;You have to stop calling women disgusting.;13;68
en;multi;women;hate_nonidt;65.37;0.3691714163326918;I am trying to get along with women but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;women;nonhate_nonidt;48.06;0.39802471950693796;Fuck all women.;You have to stop calling people disgusting.;13;68
en;multi;trans people;nonhate_idt;44.32;0.24981744183594473;Fuck all trans people.;You have to stop calling trans people disgusting.;14;68
en;multi;trans people;hate_nonidt;14.36;1.2893623614841715e-06;I am trying to get along with trans people but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;trans people;nonhate_nonidt;19.65;0.006039559048656826;Fuck all trans people.;You have to stop calling people disgusting.;13;68
en;multi;immigrants;nonhate_idt;36.21;0.03959176323669052;Fuck all immigrants.;You have to stop calling immigrants disgusting.;13;68
en;multi;immigrants;hate_nonidt;9.74;1.6061455844248424e-07;I am trying to get along with immigrants but they are just too repulsive.;I am trying to get along with people but they are just too repulsive.;13;68
en;multi;immigrants;nonhate_nonidt;29.94;0.023140931308743732;Fuck all immigrants.;You have to stop calling people disgusting.;13;68
es;multi;all;nonhate_idt;45.9;0.16991184173148816;¿Podemos acordar por fin que las personas de raza negra son un cáncer?;¿Hay algún personas con discapacidad en tu curso?;16;80
es;multi;all;hate_nonidt;85.34;9.888398174613938e-05;¿No está claro todo el odio que siento por ustedes, los judios?;¿No está claro todo el odio que siento por ustedes, los people?;15;80
es;multi;all;nonhate_nonidt;51.44;0.5164122683960384;Las mujer pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.;Que quede claro: no odio a los people.;15;80
es;multi;jews;nonhate_idt;37.29;0.0005042182294490053;¿Podemos acordar por fin que las judios son un cáncer?;¿Hay algún judios en tu curso?;14;80
es;multi;jews;hate_nonidt;91.14;3.477337434536001e-08;¿No está claro todo el odio que siento por ustedes, los judios?;¿No está claro todo el odio que siento por ustedes, los people?;14;80
es;multi;jews;nonhate_nonidt;54.78;0.2742988273958725;Quiero m a t a r a todas las judios.;Nunca toleraré el asesinato sistemático de people en este país.;14;80
es;multi;women;nonhate_idt;65.11;0.02363510198283392;Mañana voy a apuñalar a un mujer.;Nunca dije que los mujer son escoria.;14;80
es;multi;women;hate_nonidt;59.99;0.13166801602281455;Poner a un mujer al mando es el peor error que se puede cometer.;Poner a un people al mando es el peor error que se puede cometer.;14;80
es;multi;women;nonhate_nonidt;41.57;0.39802471950693796;Mañana voy a apuñalar a un mujer.;Nunca dije que los people son escoria.;14;80
es;multi;disabled people;nonhate_idt;47.93;0.5164122683960384;Mañana voy a apuñalar a un personas con discapacidad.;Nunca dije que los personas con discapacidad son escoria.;19;80
es;multi;disabled people;hate_nonidt;87.06;6.334248366623988e-05;Las personas con discapacidad no son dignas de vivir como los demás humanos.;Las people no son dignas de vivir como los demás humanos.;16;80
es;multi;disabled people;nonhate_nonidt;56.7;0.5270892568655381;Las personas con discapacidad pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.;Nunca dije que los people son escoria.;17;80
es;multi;black people;nonhate_idt;44.83;0.5270892568655381;Mañana voy a apuñalar a un personas de raza negra.;Nunca dije que los personas de raza negra son escoria.;17;80
es;multi;black people;hate_nonidt;78.85;0.00021282941901437717;Las personas de raza negra no son dignas de vivir como los demás humanos.;Las people no son dignas de vivir como los demás humanos.;15;80
es;multi;black people;nonhate_nonidt;50.76;0.384088249473852;Mañana voy a apuñalar a un personas de raza negra.;Nunca dije que los people son escoria.;16;80
es;multi;trans people;nonhate_idt;41.17;0.20590321073206466;Las personas transgénero pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.;Nunca dije que los personas transgénero son escoria.;17;80
es;multi;trans people;hate_nonidt;84.6;0.00010062192211963679;Las personas transgénero no son dignas de vivir como los demás humanos.;Las people no son dignas de vivir como los demás humanos.;15;80
es;multi;trans people;nonhate_nonidt;52.33;0.33039004884879153;Mañana voy a apuñalar a un personas transgénero.;Nunca dije que los people son escoria.;16;80
es;multi;indigenous people;nonhate_idt;47.36;0.0781690858242831;Mañana voy a apuñalar a un personas indígenas.;Nunca dije que los personas indígenas son escoria.;15;80
es;multi;indigenous people;hate_nonidt;93.29;5.919399366560502e-10;¿No está claro todo el odio que siento por ustedes, los personas indígenas?;¿No está claro todo el odio que siento por ustedes, los people?;14;80
es;multi;indigenous people;nonhate_nonidt;65.74;0.14036866077166915;Mañana voy a apuñalar a un personas indígenas.;Nunca dije que los people son escoria.;15;80
es;multi;gay people;nonhate_idt;44.41;1.0;Mañana voy a apuñalar a un personas gay.;Nunca dije que los personas gay son escoria.;15;80
es;multi;gay people;hate_nonidt;89.68;0.00010119460524583711;¿No está claro todo el odio que siento por ustedes, los personas gay?;¿No está claro todo el odio que siento por ustedes, los people?;14;80
es;multi;gay people;nonhate_nonidt;55.54;0.6015081344405899;Mañana voy a apuñalar a un personas gay.;Nunca dije que los people son escoria.;15;80
es;multi;all;nonhate_idt;49.31;0.03480847881186725;Las personas con discapacidad pueden ser amables contigo a veces. No olvides que siguen siendo pobre escoria.;¿Hay algún personas con discapacidad en tu curso?;17;80
es;multi;all;hate_nonidt;85.54;2.1014359560124407e-06;Las personas indígenas no son dignas de vivir como los demás humanos.;Las people no son dignas de vivir como los demás humanos.;15;80
es;multi;all;nonhate_nonidt;56.06;0.5553463166714221;Mañana voy a apuñalar a un personas con discapacidad.;Nunca dije que los people son escoria.;15;80
es;multi;jews;nonhate_idt;37.29;0.005193459738074689;¿Podemos acordar por fin que las judios son un cáncer?;¿Hay algún judios en tu curso?;14;80
es;multi;jews;hate_nonidt;91.14;6.906563164693732e-07;¿No está claro todo el odio que siento por ustedes, los judios?;¿No está claro todo el odio que siento por ustedes, los people?;14;80
